Latitude,Longitude
39.63,-104.89
33.1,-96.76
33.44,-112.05
38.91,-76.85
34.17,-118.61
39.09,-77.2
39.09,-77.2
39.09,-77.2
34.25,-77.95
34.25,-77.95
39.56,-105.03
42.32,-71.8
42.32,-71.8
42.32,-71.8
43.13,-89.29
42.47,-83.44
43.13,-89.29
33.26,-111.84
33.26,-111.84
39.93,-105.14
41.65,-73.56
32.22,-110.97
39.09,-104.85
33.98,-118.19
35.58,-82.52
39.99,-76.84
39.21,-78.18
39.29,-76.72
33.73,-84.75
29.8,-94.98
30.21,-95.46
29.54,-95.15
35.03,-84.39
21.42,-157.81
33.87,-117.94
44.06,-123.17
38.91,-77.04
38.96,-92.36
38.9,-77.02
35.91,-78.95
35.38,-119.02
39.09,-108.53
39.09,-108.53
29.91,-81.32
37.75,-121.46
37.75,-121.46
37.75,-121.46
37.75,-121.46
38.94,-91.94
38.94,-91.94
38.94,-91.94
42.68,-121.97
35.22,-80.85
35.22,-80.85
35.22,-80.85
38.94,-121.11
46.8,-90.84
37.98,-75.86
38.62,-76.9
48.91,-72.66
48.66,-79.2
32.92,-117.24
30.29,-81.71
37.65,-122.39
41.89,-87.65
41.89,-87.65
41.89,-87.65
41.89,-87.65
41.89,-71.37
41.89,-71.37
42.69,-73.82
40.73,-74.01
39.1,-77.19
33.42,-112.27
39.74,-75.56
39.74,-75.56
33.65,-117.71
40.04,-76.31
41.59,-95.06
33.4,-84.6
39.37,-76.97
41.5,-81.6
41.51,-81.6
41.51,-81.61
44.04,-123.07
44.04,-123.07
44.04,-123.06
34.01,-84.56
33.84,-84.38
39.96,-75.16
36.67,-121.64
46.83,-71.28
35.84,-78.64
41.86,-71.4
37.1,-80.52
36.39,-80.72
26.39,-80.1
26.4,-80.1
34.03,-118.47
34.03,-118.47
34.03,-118.47
34.03,-118.47
34.03,-118.47
34.03,-118.47
28.48,-81.43
35.38,-80.72
25.46,-80.47
49.05,-122.32
45.41,-74.03
46.69,-71.47
33.63,-111.89
33.36,-111.93
39.74,-104.96
39.65,-104.91
33.12,-117.12
38.75,-75.17
39.67,-75.75
49.26,-122.99
49.26,-122.99
49.26,-122.99
30.43,-84.3
42.48,-71.2
42.48,-71.2
42.48,-71.2
42.49,-71.2
42.77,-71.22
42.7,-73.11
42.7,-73.11
42.7,-73.11
42.7,-73.11
42.18,-71.87
42.18,-71.87
39.35,-94.25
42.34,-88.04
38.34,-75.61
45.72,-73.7
43.22,-79.76
38.37,-97.63
33.93,-116.95
43.11,-76.13
38.18,-122.26
42.5,-82.89
39.75,-105.22
42.24,-87.89
34.03,-118.46
43.14,-77.6
47.66,-122.31
41.86,-87.65
37.32,-121.95
45.51,-122.96
29.69,-95.28
34.1,-117.71
35.79,-83.56
35.83,-83.57
32.59,-96.95
28.08,-80.7
34.06,-118.45
35.63,-79.77
34.18,-118.39
34.18,-118.39
34.18,-118.39
34.18,-118.39
34.18,-118.39
34.18,-118.4
34.18,-118.39
34.18,-118.4
34.18,-118.4
34.18,-118.4
34.18,-118.4
34.18,-118.4
34.18,-118.4
36.14,-86.8
36.14,-86.8
49.27,-122.91
40.39,-80.05
20.91,-156.32
38.9,-77.03
38.9,-77.03
40.68,-76.2
41.69,-91.5
41.69,-91.5
40.74,-111.89
40.74,-111.89
40.68,-76.2
28.51,-81.15
38.58,-121.45
38.58,-121.45
38.58,-121.45
41.05,-73.53
29.73,-99.08
37.38,-121.98
37.38,-121.98
36.16,-115.33
38.94,-121.11
43.46,-88.82
35.45,-82.53
48.81,-64.5
50.98,-114.07
45.52,-73.63
26.39,-80.07
40.01,-75.65
29.7,-95.49
33.78,-84.27
38.75,-122.62
37.81,-122.3
43.18,-84.71
40.32,-105.08
36.16,-115.34
36.16,-115.33
36.16,-115.33
36.16,-115.33
36.16,-115.33
36.16,-115.34
36.16,-115.33
36.16,-115.33
36.16,-115.33
36.16,-115.33
36.16,-115.33
44.14,-72.66
44.14,-72.66
46.42,-63.77
46.4,-63.78
46.5,-72.25
46.5,-72.25
40.12,-74.96
47.61,-122.2
41.71,-70.08
41.71,-70.07
41.71,-70.08
41.71,-70.07
42.81,-73.55
42.81,-73.55
42.81,-73.55
42.81,-73.55
39.54,-119.8
39.54,-119.8
39.54,-119.8
38.94,-121.11
36.02,-115.09
36.02,-115.09
34.6,-83.76
34.6,-83.76
33.61,-117.69
26.01,-80.21
48.46,-123.43
41.8,-91.86
45.09,-93.44
40.93,-73.76
32.91,-96.92
32.91,-96.92
30.13,-97.8
29.61,-98.61
28.01,-82.79
43.31,-73.84
41.61,-93.75
43,-81.3
35.81,-80.83
35.92,-80.58
40.86,-96.67
36.14,-115.08
36.13,-115.08
36.06,-115.04
36.06,-115.04
37.05,-120.88
39.96,-105.17
46.16,-123.9
48.53,-67.55
40.61,-75.38
40.77,-73.98
35.35,-80.2
25.8,-80.19
39.72,-121.81
44.96,-92.96
33.64,-84.42
31.91,-106.56
39.72,-121.82
30.22,-97.83
21.31,-157.81
39.32,-84.43
34.18,-118.39
34.18,-118.39
38.27,-85.5
37.39,-122.05
37.39,-122.05
40.59,-111.97
33.6,-111.72
33.6,-111.71
42.09,-72.61
47.63,-122.32
36.14,-115.18
36.14,-115.18
37.72,-97.41
37.72,-97.41
40.22,-76.79
42.6,-72.4
42.6,-72.4
42.6,-72.4
42.28,-71.74
42.41,-71.01
42.41,-71.01
40.51,-107.54
40.51,-107.54
38.59,-76.95
38.51,-77.04
44.02,-121.32
25.93,-80.3
38.96,-77.37
45.75,-73.46
45.5,-73.57
48.48,-123.37
42.65,-73.76
35.82,-78.61
40.94,-73.05
42.95,-78.7
42.92,-74.2
42.64,-78.99
43.09,-76.1
43.09,-76.32
43.03,-77.91
35.06,-80.62
34.06,-117.19
33.23,-116.98
40.56,-74.6
40.75,-73.14
42.48,-83.15
29.61,-98.46
34.04,-118.44
34.42,-118.58
42.42,-76.52
46.32,-117.98
42.65,-83.25
42.64,-78.99
34.14,-80.95
39.19,-106.82
42.87,-71.35
38.87,-77
37.27,-121.96
40.13,-83.04
40.46,-75.61
40.46,-75.61
21.31,-157.86
21.31,-157.86
38.16,-107.76
38.16,-107.76
43.02,-88.05
36.02,-115.09
44.19,-94.04
36.02,-115.09
36.02,-115.09
36.02,-115.09
36.02,-115.09
41.38,-70.67
36.02,-115.09
38.17,-75.38
38.18,-75.38
32.74,-117.06
50.69,-119.3
46.39,-63.78
44.04,-79.47
45.55,-73.55
40.11,-74.29
33.97,-118.04
42.61,-87.88
34.18,-118.4
34.18,-118.39
36.86,-119.79
36.86,-119.79
36.86,-119.79
36.86,-119.79
36.86,-119.79
42.22,-121.78
43.13,-89.29
36.02,-115.09
45.03,-93.04
40.02,-81.55
36.02,-115.09
38.8,-77
38.81,-77
41.98,-87.87
40.12,-75.28
38.92,-77.22
44.66,-63.61
45.38,-73.77
29.65,-95.45
43.04,-91.18
33.62,-83.87
26.8,-80.05
26.8,-80.05
26.8,-80.05
36.86,-119.79
36.86,-119.79
36.86,-119.79
36.86,-119.79
36.86,-119.79
38.64,-121.5
38.8,-121.21
38.56,-121.5
39.05,-94.37
38.6,-121.4
38.55,-121.43
38.44,-121.42
37.68,-97.24
38.9,-99.32
39.37,-101.05
38.59,-121.55
38.68,-121.59
36.63,-95.14
35.32,-97.49
35.84,-96.4
38.41,-121.39
38.65,-121.38
40.82,-98.38
43.02,-87.97
38.5,-121.43
35.52,-98.69
36.81,-97.34
41.57,-93.85
41.11,-101.72
39.7,-104.83
33.67,-117.96
38.85,-97.59
39.77,-104.9
37.23,-121.98
33.4,-84.6
38.64,-121.19
39.61,-104.81
39.61,-104.71
38.55,-121.74
34.06,-118.42
41.23,-95.85
39.04,-95.76
38.86,-121.3
38.64,-121.14
38.65,-121.12
38.75,-121.25
38.59,-121.39
38.73,-121.29
38.39,-121.94
41.12,-100.76
40.75,-99.74
40.26,-103.77
40.81,-96.75
38.58,-121.49
38.64,-121.53
38.56,-121.47
39.29,-103.06
42.77,-73.81
42.77,-73.81
42.77,-73.81
40.48,-74.41
44.45,-73.11
44.45,-73.11
42.62,-73.84
42.62,-73.84
38.3,-76.52
38.13,-78.43
39.72,-91.39
34.28,-118.44
38.71,-120.84
35.25,-120.68
33.73,-84.74
39.89,-75
42.46,-92.33
42.44,-96.35
39.93,-75.03
37.78,-122.45
40.09,-75.36
36.84,-76.06
39.42,-123.81
41.5,-120.56
38.47,-77.41
40,-79.04
38.98,-77.41
41.7,-122.65
28.26,-81.59
41.71,-86.62
41.71,-86.62
40.97,-75.63
41.74,-85.33
41.75,-85.33
38.43,-78.86
40.21,-75.1
38.29,-77.57
33.97,-83.99
34.04,-84.68
29.75,-95.5
33.89,-117.33
34.12,-117.83
33.96,-118.35
34.61,-118.15
33.01,-96.77
37.5,-121.97
33.25,-111.64
34.74,-92.27
47.3,-101.04
37.93,-79.23
43.66,-93.32
36.06,-112.13
48.18,-65.85
46.5,-75.15
40.79,-73.97
40.77,-73.97
47.61,-122.18
47.61,-122.18
32.59,-83.66
44.39,-123.11
49.28,-123.12
39.29,-76.63
39.29,-76.63
34.18,-118.32
36.15,-115.23
34,-118.44
34.18,-118.59
34.18,-118.59
34.18,-118.59
34.18,-118.59
34.18,-118.59
34.18,-118.59
34.18,-118.59
34.18,-118.59
34.18,-118.59
34.18,-118.59
34.02,-118.49
41.14,-77.46
33.46,-112.07
41.41,-75.66
41.41,-75.66
41.41,-75.66
41.41,-75.66
38.62,-121.52
34.18,-118.32
37.67,-106.64
40.49,-85.61
41.3,-72.93
38.62,-121.52
41.3,-72.93
38.82,-121.29
38.82,-121.29
37.37,-121.9
40.79,-74
40.79,-74
40.79,-74
32.92,-97.06
36.51,-81.12
36.4,-81.49
36.22,-81.64
39.49,-119.79
38.1,-75.73
34.04,-118.68
46.84,-71.29
43.64,-79.42
46.86,-72.41
46.15,-73.22
34.22,-92
34.74,-92.27
34.78,-91.9
36.4,-93.74
35.87,-90.02
34.51,-93.05
34.76,-92.46
34.77,-92.4
40.61,-75.38
40.62,-75.38
40.63,-75.38
33.65,-117.84
37.44,-122.17
42.35,-71.21
42.35,-71.21
35.98,-114.94
35.98,-114.94
35.98,-114.94
35.98,-114.94
35.98,-114.94
25.73,-80.23
45.52,-122.67
40.62,-75.38
35.77,-83.99
42.36,-71.17
42.36,-71.17
40.76,-111.89
43.15,-79.16
43.15,-79.16
43.15,-79.16
49.27,-123
49.27,-123
49.27,-123
49.27,-123
49.27,-123
49.27,-123
45.33,-122.6
45.33,-122.6
25.87,-80.18
25.87,-80.18
44.93,-72.18
34.09,-118.37
34.09,-118.37
36.29,-76.3
37.22,-121.86
46.84,-71.29
45.5,-73.56
48.88,-72.44
25.8,-80.2
25.75,-80.26
42.8,-73.9
39.65,-105.19
33.79,-84.4
45.02,-93.02
45.12,-93.24
39.96,-104.99
49.19,-122.78
49.19,-122.78
41.31,-72.93
33.31,-111.71
38.39,-75.58
35.62,-119.66
38.65,-77.3
40.41,-105
48.94,-125.55
32.35,-80.86
37.41,-121.9
43.71,-79.4
44.1,-123.13
35.86,-86.44
21.99,-159.36
42.99,-81.27
43.05,-81.26
36.63,-93.34
38.75,-75.17
34.14,-118.73
34.14,-118.73
39.67,-75.75
39.67,-75.75
39.67,-75.75
39.67,-75.75
43.06,-73.78
43.06,-73.78
43.06,-73.78
43.06,-73.78
43.06,-73.78
33.86,-117.88
38.04,-78.48
35.08,-106.61
35.08,-106.61
35.19,-106.6
33.02,-96.83
45.45,-123.84
38.04,-78.48
38.04,-78.48
46.1,-123.21
39.8,-86.27
43.57,-119.07
29.74,-95.54
40.97,-75.63
41.93,-87.69
37.62,-122.44
30,-90.12
38.96,-77
39.11,-76.94
33.93,-84.38
47.67,-122.37
45.43,-122.61
44.88,-72.61
33.4,-84.6
34.06,-118.41
36.85,-76.29
49.23,-123.09
36.85,-76.29
39.1,-76.71
42.69,-72.46
41.56,-72.68
45.12,-93.24
36.88,-76.35
36.88,-76.35
36.88,-76.35
36.88,-76.35
36.88,-76.35
36.88,-76.35
36.88,-76.35
42.58,-73.67
42.53,-87.96
42.53,-87.96
42.53,-87.96
42.53,-87.96
32.93,-96.87
49.89,-97.04
40.02,-82.88
47.81,-69.57
45.31,-73.75
45.32,-73.74
45.31,-73.75
45.71,-121.52
36.84,-94.39
37.03,-94.75
37.61,-93.44
37.05,-94.41
38.9,-77.05
41.65,-91.55
39.29,-76.63
37.57,-77.47
42.35,-71.13
42.35,-71.13
42.58,-73.67
42.58,-73.67
40.78,-73.78
36.25,-115.24
36.25,-115.24
48.11,-123.36
43.56,-80.27
43.56,-80.24
45.56,-73.61
45.37,-73.57
34.7,-80.9
37.77,-122.24
32.83,-97.06
34.1,-118.32
36.3,-82.29
36.35,-82.22
42.75,-76.7
46.98,-94.95
42.32,-122.85
45.02,-93.18
39.08,-76.94
41.27,-96.18
44.63,-123.94
38.68,-90.41
38.88,-76.91
28.7,-81.26
28.7,-81.26
39.32,-76.65
32.87,-117.22
40.96,-91.53
33.03,-97.07
45.71,-121.46
35.82,-78.66
43.6,-116.43
40.3,-111.69
39.74,-75.55
49.19,-122.85
49.19,-122.85
29.6,-98.54
40.98,-74.12
40.98,-74.12
28.43,-81.47
28.43,-81.47
28.43,-81.47
28.43,-81.47
34.18,-118.31
34.18,-118.31
34.18,-118.31
34.18,-118.31
39.71,-104.82
39.71,-104.82
39.08,-76.94
40.89,-73.1
32.76,-117.16
38.88,-77.02
37.66,-122.39
40.17,-75.13
20.75,-156.45
34.12,-84.22
41.46,-81.99
30.33,-97.71
30.33,-97.71
30.33,-97.71
38.82,-77.09
30.33,-97.71
39.98,-75.58
41.31,-72.93
41.31,-72.93
32.76,-117.16
36.11,-86.73
45.54,-72.04
45.61,-72.95
45.64,-73
45.48,-73.27
45.03,-73.92
47.65,-70.15
46.37,-72.56
45.89,-73.35
37.97,-87.57
42.98,-72.51
34.07,-118.4
34.07,-118.4
43.65,-70.26
43.65,-70.26
43.65,-70.26
43.65,-70.26
43.65,-70.26
43.65,-70.26
43.65,-70.26
43.65,-70.26
43.65,-70.26
43.65,-70.26
43.65,-70.26
43.65,-70.26
30.33,-97.71
34.01,-81.04
42.56,-84.84
38.72,-75.08
38.72,-75.08
39.04,-94.58
37.48,-82.52
21.33,-158.09
39.96,-83
49.03,-123.07
45.63,-73.5
45.71,-121.51
38.96,-104.73
38.85,-77.05
30.33,-97.71
32.82,-96.83
30.33,-97.71
30.33,-97.71
42.32,-71.58
42.32,-71.58
42.32,-71.58
42.32,-71.58
42.32,-71.58
42.32,-71.58
42.32,-71.58
42.32,-71.58
42.32,-71.58
42.32,-71.58
42.33,-71.58
42.33,-71.58
42.33,-71.58
42.33,-71.58
42.33,-71.58
30.33,-97.71
30.33,-97.71
30.33,-97.71
30.33,-97.71
41.64,-81.39
37.9,-122.06
37.9,-122.06
37.9,-122.06
37.9,-122.06
40.95,-76.88
39.7,-79.16
38.92,-94.73
30.6,-87.9
30.6,-87.9
30.6,-87.9
28.71,-81.27
28.71,-81.27
45.56,-73.53
45.03,-73.92
45.49,-75.7
38.99,-93.57
42.16,-71.96
42.14,-72.03
35.95,-78.99
35.67,-80.93
43.09,-77.64
43.15,-77.59
43.21,-77.7
42.69,-73.85
43.17,-77.69
43.43,-73.71
43.51,-74.36
41.73,-73.93
42.84,-73.82
42.87,0
42.75,-73.77
43.12,-77.81
39.87,-79.49
40.04,-78.63
41.72,-77.29
41.5,-80.47
41.01,-80
40.38,-79.39
40.95,-80.17
42.11,-80.15
42.15,-80.13
42.15,-80.12
37.7,-121.92
47.68,-122.2
47.68,-122.21
47.68,-122.2
47.68,-122.21
47.68,-122.21
38.04,-78.48
38.04,-78.48
35.83,-80.25
27.94,-82.45
27.94,-82.45
27.94,-82.45
27.94,-82.45
27.94,-82.45
27.94,-82.45
27.94,-82.45
27.94,-82.45
27.94,-82.45
34.45,-77.6
34.13,-117.19
37.9,-122.06
35.54,-98.66
39.59,-106.1
39.59,-106.1
39.59,-106.1
35.82,-80.26
38.04,-78.48
35.82,-80.25
35.78,-80.26
40.04,-82.82
49.29,-123.12
53.54,-113.91
45.44,-73.65
45.86,-72.39
33.74,-118.3
34.11,-118.25
37.36,-118.4
34.26,-118.47
34.07,-118.23
34.23,-118.59
34.08,-118.22
34.2,-118.59
34.23,-118.59
41.85,-73.56
47.61,-122.32
34.08,-118.22
38.61,-121.51
38.61,-121.51
39.29,-84.41
38.61,-121.51
38.61,-121.51
35.69,-105.96
45.42,-83.82
45.42,-83.82
35.54,-98.66
47.67,-122.35
47.67,-122.35
47.67,-122.35
42.88,-78.85
42.88,-78.85
42.88,-78.85
42.88,-78.85
42.88,-78.85
42.88,-78.85
42.88,-78.85
42.88,-78.85
42.88,-78.85
42.88,-78.85
42.88,-78.85
42.88,-78.85
42.88,-78.85
46.22,-64.54
47.62,-122.36
36.07,-119.02
37.56,-122.32
44.83,-93.29
40.09,-105.95
38.25,-122.07
33.95,-83.99
37.01,-121.55
27.94,-82.45
35.39,-119.01
35.39,-119.01
40.09,-105.95
34.1,-117.31
45.55,-73.65
42.12,-79.25
42.12,-79.25
47.7,-122.36
47.61,-122.32
40,-86.09
38.84,-104.8
39.44,-84.41
40.41,-79.88
42.32,-71.23
42.37,-71.08
40.02,-75.08
39.57,-76.39
41.05,-71.95
39.66,-75.56
39.36,-76.4
36.19,-86.8
36.15,-86.82
38.73,-75.13
33.79,-84.39
36.53,-121.85
27.95,-82.47
27.77,-82.65
26.93,-80.07
26.49,-81.8
34.43,-119.84
34.43,-119.84
33.9,-118.16
37.43,-122.18
38.07,-122.23
38.07,-122.23
38.07,-122.23
38.07,-122.23
38.07,-122.23
38.07,-122.23
38.07,-122.23
38.07,-122.23
38.07,-122.23
38.07,-122.23
38.07,-122.23
38.07,-122.23
38.07,-122.23
38.07,-122.23
38.07,-122.23
46.38,-94.25
46.38,-94.25
42.25,-84.74
41.84,-71.35
41.84,-71.35
49.18,-123.12
42.93,-78.88
42.94,-78.88
42.93,-78.88
32.43,-97.24
43.05,-76.14
43.05,-76.14
43.05,-76.14
25.9,-80.34
39.2,-106.83
37.47,-106.79
40.67,-111.94
40.67,-111.94
40.67,-111.94
40.67,-111.94
40.67,-111.94
41.26,-73.67
39.39,-107.08
44.62,-123.94
39.2,-106.83
39.2,-106.83
37.47,-106.79
44.8,-91.5
40.04,-86.16
42.76,-84.5
43.64,-79.56
49.6,-119.68
48.54,-71.66
37.45,-122.13
45.42,-122.72
34.14,-117.37
33.99,-118.44
42.98,-73.86
42.98,-73.86
42.98,-73.86
46.71,-122.98
46.71,-122.98
42.43,-71.61
25.99,-80.3
25.99,-80.3
38.81,-121.31
42.45,-71.63
34.84,-83.48
40.81,-97.6
40.81,-97.6
42.88,-78.85
42.88,-78.85
38.26,-108.55
53.54,-113.52
45.56,-73.75
47.04,-70.9
45.6,-73.57
46.08,-73.55
45.57,-73.59
45.62,-72.95
41.88,-87.65
40.74,-73.96
45.54,-122.67
41.85,-87.63
25.86,-81.03
25.46,-80.33
37.49,-122.23
39.73,-104.99
43.74,-79.83
33.68,-117.76
33.68,-117.76
33.68,-117.76
40.77,-111.86
40.77,-111.86
39.59,-106.43
40.8,-85.82
40.8,-85.82
40.77,-111.86
40.77,-111.86
41.82,-72.85
40.81,-97.6
42.03,-97.41
42.03,-97.41
32.34,-111.12
42.11,-76.04
32.49,-82.93
48.01,-122.07
34.07,-117.75
39.35,-76.7
43.14,-72.44
40.89,-73.9
40.88,-73.88
39.9,-75.2
38.67,-90.01
36.63,-82.15
35.13,-120.6
35.73,-79.44
37.25,-121.86
37.42,-121.97
41.85,-87.95
47.5,-122.18
39.16,-122.15
38.99,-80.22
47.77,-122.66
39.76,-105.08
39.21,-84.36
36.17,-86.78
45.56,-122.7
39.03,-77.11
42.91,-73.89
42.91,-73.89
42.38,-83.76
42.38,-83.76
37.07,-94.41
39.18,-77.26
35.87,-77.52
34.75,-86.69
45.5,-73.55
45.76,-74
43.77,-79.5
45.29,-74.17
48.76,-113.44
37.18,-94.58
37.18,-94.58
34.02,-118.49
40,-105.1
37.98,-122.32
34.6,-120.13
33.29,-111.97
38.77,-121.27
41.93,-87.71
25.65,-80.33
39.93,-74.95
27.99,-82.55
27.99,-82.55
27.99,-82.55
27.99,-82.55
42.43,-71.07
42.43,-71.07
42.43,-71.07
42.43,-71.05
42.43,-71.05
37.25,-121.86
42.43,-71.07
42.43,-71.07
42.43,-71.07
42.43,-71.07
42.43,-71.07
42.43,-71.07
42.43,-71.07
42.43,-71.07
42.43,-71.07
40.77,-73.02
37.25,-121.86
37.72,-97.41
49.15,-122.9
54.71,-127.04
39.05,-84.05
39.05,-84.05
34.92,-120.42
40.02,-105.28
29.72,-99.07
42.48,-76.48
34.03,-118.47
33.39,-111.93
37.71,-121.43
33.88,-117.95
33.88,-117.95
41.26,-95.94
41.26,-95.93
41.26,-95.94
33.39,-111.93
33.39,-111.93
33.39,-111.93
42.14,-71.41
42.14,-71.41
44.18,-94.04
40.89,-97.6
40.89,-97.6
35.61,-77.41
35.61,-77.37
35.61,-77.37
42.48,-71.5
46.4,-63.8
46.4,-63.8
46.4,-63.82
43.66,-79.6
39.16,-84.54
40.04,-75.43
30.42,-91.07
45.59,-122.4
41.11,-80.66
29.85,-97.97
37.48,-122.17
37.99,-122.09
44.31,-96.8
33.42,-111.92
33.42,-111.92
33.03,-97.34
37.66,-77.66
37.66,-77.66
37.66,-77.66
41.3,-72.93
25.78,-80.2
25.78,-80.2
30.05,-95.43
30.05,-95.43
30.05,-95.43
43.09,-70.79
35.06,-78.97
44.62,-123.94
41.68,-88.08
30.02,-99.14
30.07,-99.25
46.28,-63.15
43.17,-79.27
45.54,-73.55
45.58,-75.41
46.69,-72.73
45.41,-73.47
45.58,-73.22
45.56,-73.21
45.57,-73.2
35.35,-80.86
44.65,-70.15
38.87,-78.52
35.81,-83.57
33.91,-117.88
33.98,-117.56
35.09,-119.04
39.18,-77.26
33.42,-111.94
39.61,-105.1
25.73,-80.24
26.72,-80.04
37.4,-77.71
34.77,-84.97
30.39,-97.85
30.39,-97.85
41.09,-111.99
42.12,-87.74
45.18,-87.14
36.4,-93.74
36.4,-93.74
38.16,-107.76
40.72,-116.11
45.57,-73.21
45.56,-73.21
38.59,-90.58
40.7,-75.28
40.7,-75.28
34.1,-118.29
37.81,-85.41
40.52,-74.34
44.05,-121.33
38.27,-85.51
25.78,-80.2
43.38,-86.29
43.38,-86.29
38.54,-105.99
38.53,-105.99
39.89,-82.75
42.69,-73.85
42.69,-73.85
42.89,-73.92
42.89,-73.92
36.08,-79.79
32.43,-83.76
32.43,-83.76
46.98,-123.81
39.71,-104.93
34.02,-118.29
50.24,-63.59
37.1,-80.52
48.74,-122.46
33.92,-116.8
34.03,-118.39
34.16,-118.4
32.96,-97.04
37.66,-122.41
37.78,-122.41
36.85,-76.02
39.32,-76.62
26.05,-80.16
40,-75.27
40.02,-105.25
40.23,-74.09
28.39,-81.49
39.01,-77.46
40.02,-105.26
37.65,-122.06
40.86,-73.16
40.09,-76.35
45.48,-72.31
38.22,-86.15
33.59,-117.12
39.23,-76.83
38.44,-122.7
38.44,-122.7
40.05,-105.05
35.22,-80.85
40.04,-105.05
40.04,-105.05
40.04,-105.05
40.04,-105.05
42.3,-83.24
42.68,-74.48
40.69,-80.31
40.18,-75.54
40.18,-75.54
40.1,-74.85
35.22,-80.85
39.25,-106.3
39.25,-106.3
42.39,-71.22
35.22,-80.85
36.21,-81.78
38.81,-106.89
42.7,-73.86
42.7,-73.86
46.94,-69.75
46.39,-63.79
39.25,-84.61
39.5,-106.16
37.57,-77.47
42.72,-90.46
42.72,-90.46
38.58,-121.5
38.58,-121.5
38.58,-121.5
38.58,-121.5
38.58,-121.5
38.58,-121.5
35.07,-106.53
35.08,-106.54
35.1,-106.72
35.08,-106.73
30.43,-84.28
43,-81.28
37.81,-122.3
42.7,-73.86
42.7,-73.86
42.7,-73.86
42.36,-71.06
42.36,-71.06
42.36,-71.06
42.36,-71.06
42.36,-71.06
35.91,-79.03
37.32,-121.91
49.2,-124
45.45,-75.73
48.18,-65.85
47.53,-122.07
21.36,-157.93
34.11,-118.03
34.15,-118.02
37.56,-122.32
33.51,-82.5
38.87,-106.99
40.44,-79.92
40.44,-79.92
40.44,-79.92
40.44,-79.92
35.21,-80.84
35.21,-80.84
35.21,-80.84
35.21,-80.84
35.21,-80.84
35.21,-80.84
42.64,-73.78
39.67,-86.19
41.74,-87.57
27.43,-80.39
35.43,-82.55
40.51,-111.89
40.51,-111.89
40.51,-111.89
35.43,-82.55
39.09,-76.7
40.02,-82.88
40.02,-82.88
38.96,-76.74
34.06,-118.25
38.96,-76.94
42.79,-96.17
39.24,-76.6
41.36,-81.68
39.19,-76.67
28.29,-81.41
36.12,-115.18
48.44,-123.37
48.84,-67.57
38.19,-77.18
45.5,-122.64
41.9,-87.65
28.85,-96.98
42.43,-71.07
40.74,-74.03
40.74,-74.03
40.74,-74.03
40.74,-74.03
27.38,-80.33
32.79,-96.8
32.79,-96.8
40.55,-84.41
41.25,-95.93
41.25,-95.93
41.43,-97.36
42.25,-71.13
42.25,-71.13
33.81,-117.93
33.81,-117.93
40.05,-105.05
41.89,-71.37
41.89,-71.37
40.05,-105.05
47.65,-70.15
47.02,-70.93
45.63,-72.94
40.78,-73.96
37.34,-121.97
42.34,-72.64
38.97,-94.69
38.97,-94.69
47.6,-120.65
37.82,-120.06
44.79,-93.13
40.99,-73.88
29.89,-97.93
39.54,-119.76
37.32,-121.87
34.68,-92.32
34.68,-92.31
37.32,-121.87
37.32,-121.87
37.32,-121.87
37.32,-121.87
37.32,-121.87
37.32,-121.87
37.32,-121.87
37.32,-121.87
37.32,-121.87
37.32,-121.87
37.32,-121.87
37.32,-121.87
37.32,-121.87
37.32,-121.87
37.32,-121.87
37.32,-121.87
37.32,-121.87
37.32,-121.87
37.32,-121.87
37.32,-121.87
37.32,-121.87
37.32,-121.87
37.32,-121.87
37.32,-121.87
43.09,-73.5
41.92,-89.07
41.92,-89.07
41.09,-74.73
43.16,-86.21
42.02,-93.65
32.91,-117.15
32.91,-117.15
32.91,-117.15
39.54,-119.72
39.54,-119.72
38.31,-76.55
34.15,-118.44
38.95,-77.34
38.89,-77.1
37.95,-122.49
43.69,-79.62
42.94,-71.44
35.21,-80.84
35.21,-80.84
43.1,-77.75
27.43,-80.39
43.07,-89.38
43.07,-89.38
33.77,-84.39
33.77,-84.39
33.77,-84.39
33.77,-84.39
33.77,-84.39
33.77,-84.39
33.77,-84.39
33.77,-84.39
33.77,-84.39
33.77,-84.39
33.77,-84.39
33.77,-84.39
33.77,-84.39
33.77,-84.39
33.77,-84.39
33.77,-84.39
33.77,-84.39
39.61,-104.99
39.61,-104.99
38.1,-121.27
39.78,-105.18
30.33,-81.66
45.75,-73.45
50,-125.19
49.1,-66.68
48.82,-64.48
36.33,-94.19
44.05,-123.1
44.33,-79.71
43.95,-86.29
41.78,-69.99
41.78,-69.99
25.73,-80.26
25.73,-80.26
25.73,-80.26
25.73,-80.26
25.73,-80.26
25.73,-80.26
25.73,-80.26
25.73,-80.26
25.73,-80.26
25.73,-80.26
43.95,-86.29
43.95,-86.29
43.95,-86.29
32.8,-96.81
32.8,-96.81
34.1,-117.43
34.1,-117.43
34.1,-117.43
34.1,-117.43
42.2,-71.17
42.2,-71.17
42.2,-71.17
39.74,-104.83
40.05,-76.25
40.05,-76.25
38,-103.59
40.3,-79.5
31.65,-84.26
31.65,-84.26
42.01,-93.59
42.01,-93.59
40.27,-74.71
45.71,-73.58
45.42,-73.46
42.71,-85.46
34.36,-89.51
47.31,-122.23
30.28,-97.77
27.38,-82.45
39.09,-94.58
40.76,-111.89
41.88,-87.64
40.98,-75.19
