Fuel Type Code,Station Name,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,Latitude,Longitude
ELEC,GreenPod Development,,2,,48.103061,-122.794143
ELEC,Windermere Real Estate,,1,,48.113018,-122.760544
ELEC,Pearmund Cellars,,1,,38.784327,-77.739199
ELEC,SW IL COLLEGE SWGCC,,2,,38.750344,-90.10092
ELEC,SEWARD COLLEGE,,1,,40.915679,-97.085556
ELEC,Zion National Park - Zion Canyon Visitor Center,,2,,37.199965,-112.986096
ELEC,University of New Orleans,,1,,30.028503,-90.067687
ELEC,Zion National Park - Headquarters Building,,2,,37.216389,-112.98078
ELEC,Zion National Park - Maintenance Yard,,2,,37.211715,-112.989644
ELEC,WHIRLPOOL BENTON HARBOR 1,,2,,42.114973,-86.466603
ELEC,OSU LPSC,,2,,44.566295,-123.283836
ELEC,Beachcomber Motel and Spa,,1,,39.460807,-123.806806
ELEC,Colorado Mountain College - Steamboat Springs,,1,,40.490191,-106.839184
ELEC,Virginia Clean Cities - James Madison University,,2,,38.465788,-78.852888
ELEC,HAMPTON INN WEST BACK,,2,,47.611711,-122.187292
ELEC,WV EV STATION 1 WV EV STATION 1,,2,,45.430256,-122.645106
ELEC,WHOLE FOODS MKT 501 BOWMAN ST 1,,2,,34.749476,-92.406833
ELEC,NORTHWINDS NORTHWINDS 2,,2,,34.059814,-84.285095
ELEC,MGM RESORTS INT MANDALAY ST 2,,2,,36.09251,-115.176814
ELEC,SIA W GARAGE F.1 #1,,2,,47.625092,-117.53956
ELEC,San Gorgonio Hospital,,2,,33.9317483,-116.9459506
ELEC,Maryland Institute College of Art - Commons Hall,,2,,39.308846,-76.625419
ELEC,Maryland Institute College of Art - Lazarus Center,,4,,39.31074,-76.618931
ELEC,University of Baltimore - Maryland Avenue Garage,,3,,39.302352,-76.617606
ELEC,Mayflower Properties,,1,,39.30246,-76.616698
ELEC,MAIN HOSPITAL SILVER #2,,2,,47.716066,-122.179613
ELEC,JBG SMITH COMMERCE PARK B,,2,,38.947126,-77.341325
ELEC,CAPITAL BMW CAPITAL BMW 02,,1,,30.458639,-84.355314
ELEC,WINSLOW WAY WINSLOW #1,,2,,47.624921,-122.51934
ELEC,BSMG SOUTH DECK 2,,2,,35.992658,-78.905999
ELEC,TOWN HALL GUILFORD STAT 1,,2,,41.283237,-72.6798
ELEC,California State University - Northridge,,2,,34.241917,-118.532194
ELEC,California State University - Northridge,,4,,34.242856,-118.532897
ELEC,California State University - Northridge,,4,,34.237626,-118.524479
ELEC,California State University - Northridge,,3,,34.237474,-118.526461
ELEC,"EVANSTON, IL SHERMAN PLAZA 2",,2,,42.047287,-87.683069
ELEC,City of Colton - Electric Utility Yard,,2,,34.063087,-117.321885
ELEC,STATION E 21 LOT,,2,,34.671802,-82.834558
ELEC,CMC CMC HOSPITAL,,2,,45.567308,-93.231202
ELEC,Cobb County - Powder Springs,,,2,33.925418,-84.574845
ELEC,COLLIER1 COLLIER 1,,2,,33.447942,-112.070409
ELEC,University of Cincinnati,,,1,39.131732,-84.511592
ELEC,Western Illinois University - Spencer Recreation Center,,1,,40.470868,-90.683902
ELEC,University of California Los Angeles - Medical Center,,4,,34.026614,-118.484166
ELEC,Scripps Green Hospital,,2,,32.89947,-117.243
ELEC,NEXCOM - Norfolk,,2,,36.844415,-76.083156
ELEC,Carl Miller Park,,1,,33.359198,-84.803283
ELEC,Aloha Stadium,,2,,21.34587,-157.831963
ELEC,Whaler's Village,,2,,20.922025,-156.694075
ELEC,BMW of Maui,,1,,20.88712,-156.4543
ELEC,BMW of Kona,,1,,19.64405,-156.00273
ELEC,Ala Moana Building,,2,,21.2974,-157.86209
ELEC,Honolulu Club Building,,1,,21.30176,-157.8509
ELEC,Bishop Square,,1,,21.30905,-157.86036
ELEC,Pacific Guardian Tower,,1,,21.29361,-157.84262
ELEC,Pacific Park Plaza,,1,,21.30141,-157.85559
ELEC,Pacific Guardian Center,,1,,21.30733,-157.86292
ELEC,Whole Foods Market,,2,,20.89105,-156.46519
ELEC,Castle Medical Center,,2,,21.38108,-157.75765
ELEC,Maui Brewing Co,,4,,20.74952,-156.43735
ELEC,The Ahwahnee Hotel,1,1,,37.745956,-119.574336
ELEC,Tops Auto Park Garage,,4,,34.09846,-118.332885
ELEC,NAVY YARD CY NAVY YARD,,2,,39.89583,-75.171484
ELEC,FLKS CAMPUS STATION 01,,2,,41.016356,-74.211628
ELEC,EVERGY @UNILEVER -013B,,2,,38.840185,-94.896529
ELEC,EVERGY @CENTRYLNK-019A,,2,,38.818265,-94.900224
ELEC,TANGER LANCASTER EV2,,2,,40.025083,-76.221311
ELEC,SEWARD SENIOR HIGH,1,1,,40.921274,-97.097559
ELEC,UMN 21ST AVE. RAM,,2,,44.969677,-93.243328
ELEC,DeKalb Peachtree Airport,,2,,33.874961,-84.301305
ELEC,City of Americus - Welcome Center,,1,,32.072192,-84.232577
ELEC,WASHINGTON TANGER EV 1,,2,,40.216137,-80.210805
ELEC,The Co-op Farm and Garden,,1,,48.079897,-123.098996
ELEC,Concord Regional Airport - Hourly Parking Lot,,2,,35.385521,-80.712971
ELEC,Gun Lake Casino,,2,,42.631645,-85.655605
ELEC,Sebasco Harbor Resort,,1,,43.766889,-69.861111
ELEC,Plainfield Country Convenience Store,,1,,43.529749,-72.361177
ELEC,Depot Inn and Suites - La Plata,,1,,40.034387,-92.489816
ELEC,HOWELL TANGER EV 1,,2,,42.622286,-83.997775
ELEC,CareFirst BlueCross BlueShield,,3,,39.406266,-76.793717
ELEC,Parkview Business Center,,1,,39.653116,-77.715766
ELEC,Advanced Technology and Research,,1,,39.060091,-76.889953
ELEC,BMW of Rockville,,1,,39.069543,-77.130584
ELEC,Village Grocery,,2,,44.190746,-72.824043
ELEC,RIVERPLACE RIVERPLACE APT,,2,,44.865232,-123.183309
ELEC,JEFFERSONVILLE TANGER EV 1,,2,,39.62238,-83.600824
ELEC,MEBANE TANGER EV 1,,2,,36.074911,-79.26771
ELEC,EV PILOT 3010 GRAND,,2,,42.37262,-87.875585
ELEC,Red Bank Municipal Court,,1,,40.349613,-74.070044
ELEC,West Hill House Bed & Breakfast,,2,,44.124263,-72.882637
ELEC,Westgate Vacation Villas Resort & Spa,,2,,28.329043,-81.597278
ELEC,Embry-Riddle Aeronautical University,,2,,29.188649,-81.045488
ELEC,Sandpearl Resort,,2,,27.9827858,-82.8273019
ELEC,Whole Foods Market,,2,,28.017407,-82.737485
ELEC,Pinellas County Courthouse,,2,,27.961653,-82.800841
ELEC,Vinoy Renaissance,,2,,27.7781601,-82.632299
ELEC,Department of Public Social Services - County Auto Park 46,,2,,34.025692,-118.273425
ELEC,Los Angeles County - Internal Services Shop,,15,,34.049091,-118.173119
ELEC,Los Angeles County Sheriff - La Crescenta Station,,2,,34.220972,-118.230266
ELEC,Los Angeles County Sheriff - Fleet Shop,,2,,34.049649,-118.172315
ELEC,Los Angeles County - Harbor UCLA Medical Center,,7,,33.828186,-118.290921
ELEC,Los Angeles County - Mid-Valley Comprehensive Health Center,,7,,34.207129,-118.44959
ELEC,Department of Public Health,,3,,34.102754,-117.974207
ELEC,Department of Children & Family Services,,20,,33.96346,-118.291076
ELEC,Natural History Museum,,40,,34.017635,-118.289337
ELEC,Lansing Board of Water & Light,,2,,42.719852,-84.535011
ELEC,Michigan Library and Historical Center,,1,,42.730689,-84.564368
ELEC,City of Lansing - North Grand Ramp,,1,,42.738962,-84.549882
ELEC,Pat Miliken Ford,,1,,42.367851,-83.27467
ELEC,HILTON HEAD TANGER 1 EV 1,,2,,32.246985,-80.833044
ELEC,HILTON HEAD TANGER 2 EV 1,,2,,32.239721,-80.817998
ELEC,Town of Kremmling - Town Park,,1,,40.059492,-106.392923
ELEC,Boise State University - Lincoln Garage,,4,,43.60022,-116.201568
ELEC,Boise State University - Brady Garage,,8,,43.60529858,-116.2083349
ELEC,Whole Foods Market,,2,,43.607216,-116.194051
ELEC,Northern Arapaho Tribal Industries,,2,,42.994756,-108.370846
ELEC,Greater Portland Council of Governments,,2,,43.679417,-70.257818
ELEC,Prince George - Parking Garage,,2,,37.272891,-76.70634
ELEC,BMWOFREADING STATION 01,,2,,40.314814,-75.943771
ELEC,BUMC-BMC 610 ALBANY 4,,2,,42.33593,-71.067034
ELEC,BENNINGTONVT BENNINGTON EV2,,2,,42.878851,-73.193283
ELEC,TANGERMBHWY501 TANGER EV 2,,2,,33.750517,-78.956415
ELEC,EVERGY @HY-VEE -026A,,2,,39.245645,-94.448615
ELEC,N CHARLESTON TANGER CHS EV 2,,2,,32.874143,-80.017184
ELEC,KINGS RD TANGER EV 2,,2,,33.785124,-78.772478
ELEC,EVERGY @HY-VEE -004B,,2,,39.210774,-94.642454
ELEC,EVERGY @HY-VEE -030B,,2,,39.245809,-94.646738
ELEC,EVERGY @HY-VEE -027A,,2,,39.222788,-94.548036
ELEC,VISITOR GARAGE PEDESTAL UNIT,,1,,47.252117,-122.437452
ELEC,EVERGY @MILLSTSTN-023C,,2,,39.053872,-94.595709
ELEC,EVERGY @SAMS CLUB-029A,,2,,39.18755,-94.577763
ELEC,Audi Pacific,,2,,33.845242,-118.353057
ELEC,ORGANIC VALLEY HQ EV 1,,2,,43.582448,-90.636184
ELEC,Haight Funeral Home & Chapel,,1,,39.397094,-76.956702
ELEC,ScottTech,,1,,42.103472,-75.892293
ELEC,Mount Airy Municipal Parking Lot,,4,4,39.375442,-77.154666
ELEC,Solar Energy International,,1,,38.855424,-107.614795
ELEC,GONZALES TANGER EV 1,,2,,30.212666,-90.952318
ELEC,Whole Foods Market Sherman Oaks West,,3,,34.151681,-118.466535
ELEC,BRANSON TANGER EV 2,,2,,36.645101,-93.264642
ELEC,North Central College - Old Main,,2,,41.7704,-88.146
ELEC,North Central College - Residence Hall and Recreation Center,,1,,41.770158,-88.144216
ELEC,EVSLCC GFSB 1,,2,,40.675935,-111.947545
ELEC,Pappas Bros,,1,,29.73726,-95.48137
ELEC,Walgreens,,2,,42.138919,-88.034712
ELEC,Black Forest Ventures,,2,,30.176773,-95.481683
ELEC,JBG SMITH COMMERCE PARK A,,2,,38.947005,-77.340928
ELEC,Napa Valley Community College,,2,,38.509959,-122.456246
ELEC,Coca-Cola,,1,,38.644404,-121.503723
ELEC,Mulberry Pool,,2,,40.58194721,-105.0840199
ELEC,THOMAS PARK 2ND & BROADWAY,,2,,41.610825,-87.053306
ELEC,Yale University,,5,,41.316154,-72.924948
ELEC,EVERGY @WHOLE FOOD020C,,2,,38.911861,-94.757144
ELEC,Notre Dame - Purcell Pavilion,,2,,41.695566,-86.232058
ELEC,D'Addario Nissan,,1,2,41.299792,-73.106051
ELEC,EVERGY @HY-VEE -034B,,2,,39.015219,-94.742718
ELEC,EVERGY @GOLF COURS035B,,2,,38.999993,-94.790332
ELEC,Newnan Utilities,,2,,33.40016,-84.78589
ELEC,R Street Parking Plaza,1,5,,38.569559,-121.490128
ELEC,Ocean Walk Hotel,,1,,43.530822,-70.361456
ELEC,SAS Institute Inc - U,,4,,35.820801,-78.753109
ELEC,SAS Institute Inc - Q,,6,,35.82111,-78.749317
ELEC,SAS Institute Inc - H,,6,,35.827144,-78.76066
ELEC,SAS Institute Inc - LW,,2,,35.828483,-78.767465
ELEC,Wilson College - Brooks Science Center,,1,,39.947785,-77.652777
ELEC,Grappone Ford,,2,,43.169099,-71.524692
ELEC,Monadnock Ford,,2,,42.904316,-72.25643
ELEC,Ford of Londonderry,,1,,42.865513,-71.348169
ELEC,METRO NASHVILLE DOUGLAS HS 2,,2,,36.176117,-86.762044
ELEC,EVERGY @WALMART -031C,,2,,38.886444,-94.60544
ELEC,EVERGY @BLDRASSOC-028A,,2,,39.129619,-94.582032
ELEC,Alabama Power - Greenville,,1,,31.846603,-86.626234
ELEC,Alabama Power - Montgomery Garage,1,2,,32.409057,-86.259364
ELEC,Alabama Power - General Service Complex,1,17,,33.174411,-86.775792
ELEC,Alabama Power - Gadsden,,1,,34.015812,-86.010703
ELEC,Alabama Power - Pell City,,1,,33.581379,-86.277021
ELEC,Alabama Power - Oak Grove,,1,,33.211573,-86.312667
ELEC,Alabama Power - Roanoke,,1,,33.150755,-85.364044
ELEC,Alabama Power - Jasper,,1,,33.833423,-87.274482
ELEC,Alabama Power - Jasper Garage,,1,,33.853462,-87.310149
ELEC,Alabama Power - Thomasville,,1,,31.907396,-87.74143
ELEC,Alabama Power - Bay Minette,,1,,30.880022,-87.780107
ELEC,Alabama Power - Atmore,,1,,31.022621,-87.49041
ELEC,Alabama Power - Haleyville,,1,,34.226524,-87.618479
ELEC,Alabama Power - Fayette,,1,,33.705575,-87.825077
ELEC,Alabama Power - Jackson,,1,,31.523377,-87.894832
ELEC,Alabama Power - Hillcrest,,1,,30.678628,-88.189949
ELEC,Alabama Power - Phoenix City,,1,,32.474709,-85.000866
ELEC,Alabama Power - Enterprise,,1,,31.320907,-85.842939
ELEC,Alabama Power - Birmingham Garage,,1,,33.513962,-86.819069
ELEC,GARAGE RAMP PINNACLE 1,,2,,36.160453,-86.774698
ELEC,Red Hawk Casino,,10,,38.69494,-120.906682
ELEC,El Dorado County - Government Center,,4,,38.933046,-119.971569
ELEC,El Dorado County Government Center,,10,,38.727588,-120.827025
ELEC,North County,,2,,39.71945506,-104.8973918
ELEC,EVERGY @PROVINCE -040A,,2,,39.183712,-94.595932
ELEC,REHOBOTH REH 1 - EV 1,,2,,38.734828,-75.139183
ELEC,REHOBOTH REH 3 EV 1,,2,,38.71841,-75.112641
ELEC,DELNOR HOSPITAL DOCTOR'S LOT,,2,,41.887467,-88.342638
ELEC,Town of Winter Park - Parking Garage,,2,,39.917213,-105.785621
ELEC,SEVIERVILLE TANGER OUTLET 1,,2,,35.832754,-83.570439
ELEC,1212 NEW YORK STATION 1,,2,,38.900028,-77.028757
ELEC,MTA LTR CROMWELL,,2,,39.172022,-76.633261
ELEC,Beach Ready Auto,,1,,36.093125,-75.808695
ELEC,City of Derby - Aviator Church,,1,,37.557132,-97.27296
ELEC,The Greenbrier,,3,,37.791409,-80.302728
ELEC,First United Evangelical and Reformed Church,,1,,39.281321,-76.542569
ELEC,Publix #1211,,1,,36.12718,-86.84697
ELEC,Publix #1182,,1,,27.941456,-82.48465
ELEC,Publix #1442,,1,,35.0435,-80.84951
ELEC,Publix #1453,,1,,35.208237,-80.86254
ELEC,Keller Motors,,1,,36.320443,-119.655306
ELEC,Steve Chevrolet of Chowchilla,,1,,37.124793,-120.248388
ELEC,Madera Chevrolet,,1,,36.977703,-120.074695
ELEC,Best Western Plus - Yosemite Gateway Inn,,2,,37.335923,-119.646151
ELEC,Merced Toyota,,1,,37.305111,-120.501925
ELEC,Chase Chevrolet,,,1,38.018189,-121.271691
ELEC,San Joaquin County Office of Education,,2,,37.909462,-121.2324
ELEC,American Chevrolet,,3,,37.70884,-120.994273
ELEC,Modesto Toyota,,1,,37.7054,-120.995483
ELEC,Steve's Chevrolet Buick,,2,1,37.770686,-120.834766
ELEC,Thompson Chevrolet Olds Buick,,2,,37.463831,-121.123359
ELEC,California State University - Stanislaus,,2,,37.522473,-120.860467
ELEC,Smith Chevrolet Cadillac,,1,,37.508226,-120.882066
ELEC,Monarch Ford,,2,,36.297258,-119.140309
ELEC,Merle Stone Chevrolet Cadillac,,1,,36.080904,-119.035353
ELEC,Veterans Affairs Outpatient Clinic,,1,,37.339096,-119.669079
ELEC,Harrah's Ak-Chin Casino,,4,,33.0238,-112.0502
ELEC,Pittsburgh Parking Authority - First Avenue Garage,,3,,40.434971,-79.996112
ELEC,Pittsburgh Parking Authority - Grant Street Transportation Garage,,4,,40.444975,-79.99285
ELEC,Parker Adventist Hospital,,2,,39.548267,-104.770933
ELEC,Parker Adventist Hospital,,2,,39.548267,-104.770933
ELEC,Carlock Nissan - Jackson,,,1,35.668125,-88.84297
ELEC,Springfield Parking Authority - I 91 North Garage,,2,,42.102585,-72.594334
ELEC,Town of Barnstable,,2,,41.661067,-70.272285
ELEC,Town of Needham,,2,,42.272277,-71.222118
ELEC,City of Gloucester - City Hall Annex,,3,,42.629952,-70.640756
ELEC,The Alfond Inn,,1,,28.595499,-81.347619
ELEC,Marine Corps Logistic Base - Albany,,1,,31.551225,-84.066879
ELEC,Federal Law Enforcement Training Center Glynco,,1,,31.228369,-81.462842
ELEC,Argonne National Laboratory,,2,,41.71298,-87.960781
ELEC,Savannah River Site SE,,1,,33.290189,-81.727962
ELEC,4-4 GRRC Electrical Charging Station,,1,,40.438174,-109.307043
ELEC,Smyrna Rest Area,,2,,39.322658,-75.618039
ELEC,City of Bowie - City Hall,,2,,38.942487,-76.728925
ELEC,Marriott Garage,,3,,39.287168,-76.621895
ELEC,Price Chopper,,1,,42.664671,-73.790463
ELEC,Alpine Bank,,2,,39.068851,-108.565155
ELEC,NewBo City Market,,1,,41.970962,-91.657987
ELEC,City of Greenville - Riverplace Garage,,2,,34.84724,-82.402911
ELEC,City of Greenville - River Street Garage,,1,,34.84879,-82.402143
ELEC,Hope Chapel Maui,,,4,20.737885,-156.446822
ELEC,Kulamalu Center,,,4,20.820561,-156.330381
ELEC,Pukalani Terrace Center,,,4,20.838856,-156.341567
ELEC,PARKWAY 8TH & WALNUT,,2,,39.948033,-75.154625
ELEC,EVERGY @ROASTERIE-340A,,2,,39.078887,-94.598068
ELEC,FITZGERALD AUTO VW_409102_A,,2,,38.986819,-76.531109
ELEC,IRL WEST RAMP QUARRY RD L1 #1,,1,,41.682534,-91.560286
ELEC,FITZGERALD FITZGERALD,,2,,39.418939,-77.436136
ELEC,EVERGY @JO CONTRL-049A,,2,,39.169985,-94.645725
ELEC,REHOBOTH REH2 EV 1,,2,,38.715697,-75.109848
ELEC,MTA BUS DUNKIRK,,2,,38.727007,-76.656474
ELEC,MTA MARC HALETHORPE,,2,,39.231848,-76.69217
ELEC,CONOWINGO DAM CONOWINGO FISHE,,2,,39.655718,-76.174479
ELEC,PEPPERMILL RENO WESTERNVILLAGE1,,2,,39.534422,-119.734289
ELEC,MAIN LOT TANGER EV-1,,2,,42.810398,-85.672558
ELEC,ASBURYVILLAGE ASBURY STAT 1,,2,,35.795027,-78.738174
ELEC,SPRINGHILL SUITES,,2,,34.546055,-112.466839
ELEC,MTA LTR N LINTHICUM,,2,,39.214402,-76.645894
ELEC,Banks Lake Brew and Bistro,,1,,47.616684,-119.287843
ELEC,Blacksburg Municipal Building,,,1,37.227145,-80.412794
ELEC,Historic Hampton Inn,,,1,37.779904,-79.439043
ELEC,City of Suwanee,,,1,34.055372,-84.06375
ELEC,Fredericksburg Street Parking,,2,,30.277466,-98.873169
ELEC,Best Western - Llano,,1,,30.760105,-98.686483
ELEC,Paris Autobarn LLC,,1,,44.220594,-70.500395
ELEC,DoubleTree by Hilton - St. Augustine Historic District,,1,,29.9043529,-81.3180944
ELEC,Ambrose Hotel,,2,,34.030445,-118.481495
ELEC,Plainville High School,,1,,41.6659341,-72.8580302
ELEC,Plainville Municipal Center,,1,,41.6717114,-72.8670213
ELEC,Connecticut Department of Corrections,,2,,41.725002,-72.6724544
ELEC,Tingue Dam Bypass Channel - Wakeley Street Parking Lot,,2,,41.394315,-73.075525
ELEC,Easton Public Library,,2,,41.251966,-73.297822
ELEC,VM CHARGERS VIRGINIA MASON2,,1,,47.609528,-122.326393
ELEC,EVSP WALGREENS STORE 5587,,1,,39.413183,-76.462994
ELEC,EVSP WALGREENS STORE 5409,,1,,39.287182,-76.563048
ELEC,EVSLCC SCC 1,,2,,40.735711,-111.886926
ELEC,GA GWINNETT COL BLDG A LOT,,2,,33.979426,-84.000113
ELEC,UVU PARKING SVCS 1,,2,,40.280316,-111.705425
ELEC,EVERGY @GREYSTONE-021C,,2,,38.971296,-94.735494
ELEC,beKind Salon and Spa,,1,,45.050399,-92.995996
ELEC,Town of Newington - Market Square,,4,,41.6972,-72.7214
ELEC,Holiday Inn,,2,,30.494393,-92.442632
ELEC,Spring St Parking Garage,,1,,43.655543,-70.259227
ELEC,Temple Street Parking Garage,,1,,43.657334,-70.256314
ELEC,Raymond Town Hall,,1,,43.935206,-70.44176
ELEC,EVSP WALGREENS STORE 6904,,2,,33.833123,-118.385595
ELEC,City of West Palm Beach - Clematis Garage,,6,,26.714169,-80.055572
ELEC,EVSP WALGREENS STORE 6320,,1,,39.32023,-76.758445
ELEC,LIFESOURCE EV 1,,2,,45.002323,-93.277028
ELEC,The Grove,,6,,34.072939,-118.358158
ELEC,GEORGIA POWER L'VILLE L2,,2,,33.972818,-84.052222
ELEC,DISTRICT 214 JHHS 1,,2,,42.103029,-87.959151
ELEC,DISTRICT 214 PHS 1,,2,,42.079464,-87.949087
ELEC,DISTRICT 214 EGHS 1,,2,,42.01231,-87.997572
ELEC,DISTRICT 214 WHS 1,,2,,42.126875,-87.937432
ELEC,DISTRICT 214 RMHS 1,,2,,42.065841,-88.016289
ELEC,CHARGEPOINT T&C BAINBRIDGE,,2,,47.62419,-122.517509
ELEC,JOE HEIDT VW JOE HEIDT,,2,,41.056304,-74.121976
ELEC,EC STATION CROATAN HWY 1,,2,,35.913597,-75.60263
ELEC,NORTH ST PAUL CITY HALL,,2,,45.013696,-92.991697
ELEC,Laurel Ridge Winery,,1,,45.313977,-123.100942
ELEC,Redding Kia,,1,,40.571392,-122.364311
ELEC,Royal Farms - Bridgeville,,2,,38.72345833,-75.58873611
ELEC,Redwood Garage,,4,,39.288504,-76.620394
ELEC,Annex Garage,,2,,39.414063,-77.413739
ELEC,Joseph M. Farley Nuclear Plant,,10,,31.215013,-85.12553
ELEC,Kwik Trip #280,,,4,41.559259,-90.57509
ELEC,INSIGNIA 953 EV216,,1,,47.616571,-122.342673
ELEC,PLAYHOUSE BIT PLAYHOUSE 3,,2,,34.145337,-118.136558
ELEC,City of Santa Fe - Genoveva Chavez Community Center,,1,,35.641221,-105.994804
ELEC,Fleet & Eden Garage,,4,,39.285366,-76.598315
ELEC,City of Woodland - Public Parking,,4,,38.6783,-121.7727
ELEC,City of Woodland - Woodland Public Library,,1,,38.6792,-121.7743
ELEC,BMW STATION 08,,2,,34.889676,-82.174835
ELEC,BMW STATION 07,,2,,34.889724,-82.174953
ELEC,San Joaquin Valley Air Pollution Control District - Bakersfield Regional Office,,3,,35.454891,-119.078333
ELEC,California Department of Parks and Recreation,,2,,38.575965,-121.497045
ELEC,Castaic Lake RV Park,,1,1,34.491866,-118.616811
ELEC,Joe Carlson Studio,,2,,33.870986,-118.243988
ELEC,Coronado Cays,,5,,32.62453,-117.1303
ELEC,Greenwood State Beach,,2,,39.130281,-123.718758
ELEC,City of Elk Grove - Police Department,,1,,38.417314,-121.394781
ELEC,City of Elk Grove - City Hall,,2,,38.41816,-121.394898
ELEC,City of Encinitas - Town Hall Overflow Lot,,,10,33.045626,-117.291461
ELEC,Plaza Oliver Valero,,2,,38.251463,-122.069808
ELEC,Bayside Business Park,,,4,37.479817,-121.944856
ELEC,Caltrans - District 6,,10,,36.757664,-119.828227
ELEC,City of Galt,,2,,38.264827,-121.305544
ELEC,University of Southern California - Verdugo Hills Hospital,,1,,34.204535,-118.216049
ELEC,City of Hemet - City Hall,,2,,33.746962,-116.967848
ELEC,Hotel La Jolla,,2,,32.851276,-117.253246
ELEC,Van Damme State Park,,2,,39.27641,-123.768462
ELEC,Good Samaritan Hospital - Level 3,,11,,34.055329,-118.267077
ELEC,Caltrans District 7 - Equipment Shop,,10,,34.3105669,-118.4831458
ELEC,Cedars - Sinai Medical Center,,16,,34.074538,-118.381799
ELEC,Los Angeles Zoo,,6,,34.148873,-118.283976
ELEC,Good Samaritan Hospital - Level 2,,3,,34.053453,-118.264153
ELEC,Point Cabrillo Light Station State Historic Park,,2,,39.350629,-123.814654
ELEC,San Joaquin Valley Air Pollution Control District - Modesto Regional Office,,3,,37.70759,-121.071435
ELEC,Hendy Woods State Park,,2,,39.065732,-123.445009
ELEC,Caltrans - Batavia Regional Office,,10,,33.817817,-117.8634
ELEC,MCDOT-PARKING GARAGE 11,,2,,38.987342,-77.096306
ELEC,Florida Power & Light - Jupiter West Office,,12,,26.905786,-80.299403
ELEC,Florida Power & Light - Riviera Beach Clean Energy Center,,4,,26.764803,-80.054493
ELEC,Florida Power & Light - St. Lucie Clean Energy Center,,10,,27.346601,-80.243812
ELEC,Florida Power & Light - Turkey Point Plant,,6,,25.448512,-80.349986
ELEC,City of Oxnard - Transportation Center,,2,,34.197838,-119.174557
ELEC,City of Oxnard - Downtown Parking,,1,,34.199732,-119.179146
ELEC,Richard H. Chambers United States Courthouse,,2,,34.143424,-118.162644
ELEC,City of Rancho Cordova - City Hall,,4,,38.589518,-121.285008
ELEC,City of Rancho Cordova - Neighborhood Services Building,,1,,38.598204,-121.268335
ELEC,Santa Ana Watershed Project Authority,,2,,33.896439,-117.483229
ELEC,Kaiser Permanente - Roseville,,2,,38.747407,-121.250657
ELEC,California Office of State Publishing,,6,,38.587558,-121.565487
ELEC,American River College - Automotive Technology Building,,14,,38.65041,-121.345496
ELEC,City of Sacramento - Corporate Yard,6,6,,38.519548,-121.485754
ELEC,California State University - Sacramento State - Parking Structure 1,,4,,38.55991966,-121.426936
ELEC,California State University - Sacramento State - Parking Structure 2,,4,,38.55997,-121.420606
ELEC,California State University - Sacramento State - Lot V,,15,,38.563944,-121.425722
ELEC,UWB CASCADIA CC TRULY HOUSE #1,,2,,47.759501,-122.193075
ELEC,UWB CASCADIA CC SOUTH L 3 N,,2,,47.757842,-122.190719
ELEC,The Green Building,,1,,38.252876,-85.738754
ELEC,Porsche and BMW of Ocala,,4,,29.128832,-82.206937
ELEC,City of Boynton Beach - Community Redevelopment Agency,,2,,26.528333,-80.061111
ELEC,Kon Tiki Inn,,2,,35.1459,-120.64605
ELEC,Round Rock Kia,,2,,30.540789,-97.690992
ELEC,Renaissance Hotel - Long Beach,,2,,33.767531,-118.191749
ELEC,The Cliffs Resort,,1,,35.164971,-120.690169
ELEC,Signet Garage,,8,,39.29195,-76.611345
ELEC,Reed Nissan Clermont,,1,1,28.547344,-81.68937
ELEC,Nissan of Newnan,,1,1,33.395504,-84.752641
